id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
249993,32399,SVVQ,3800,44,ASP,0,0,13,10.2454004287719,-70.506103515625,,122,,31,10.239800453186,-70.497200012207,,302,
246147,6338,SVWB,3915,50,ASP,0,0,9,10.4793996810913,-68.4783020019531,,89.4,,27,10.4794998168945,-68.4673995971679,,269.4,
246150,6314,SVWQ,3585,40,ASP,0,0,16,8.60289001464843,-69.7618026733398,,158.2,,34,8.59370994567871,-69.7581024169921,,338.2,
261205,37779,SWAA,2119,59,ASP,0,0,12,,,,,,30,,,,,
333659,325622,SWAB,,,,0,0,H1,,,,,,,,,,,
327428,327427,SWAD,2953,59,GVL,0,0,3,,,,,,21,,,,,
260876,37780,SWAE,2625,98,GRS,0,0,2,,,,,,20,,,,,
261981,37781,SWAF,1804,59,GRE,0,0,7,,,,,,25,,,,,
261358,37782,SWAH,2953,59,ASP,0,0,9,,,,,,27,,,,,
332999,332998,SWAJ,4921,66,Clay/Gravel,0,0,3,,,,,2297,21,,,,,
261842,37783,SWAK,3117,98,Clay,0,0,6,,,,,,24,,,,,
261210,37784,SWAN,2133,131,GVL,0,0,18,,,,,,36,,,,,
261867,37785,SWAO,3281,75,ASP,0,0,14,,,,,,32,,,,,
262403,37786,SWAP,3609,75,GRE,0,0,2,,,,,,20,,,,,
262158,37787,SWAQ,2625,98,GRE,0,0,14,,,,,,32,,,,,
261623,37788,SWAR,3937,98,ASP,0,0,1,,,,,,19,,,,,
262621,37789,SWAS,56,56,CON,0,0,3,,,,,,21,,,,,
261559,37790,SWAT,3609,59,GVL,0,0,9,,,,,,27,,,,,
264444,45575,SWAU,3281,59,TER,0,0,8,,,,,,26,,,,,
260479,37791,SWAV,4921,98,GRE,0,0,6,,,,,,24,,,,,
262622,37792,SWAW,56,56,CON,0,0,3,,,,,,21,,,,,
262300,29666,SWAY,3281,164,GRE,0,0,1,,,,,,19,,,,,
261839,37793,SWAZ,2953,98,ASP,0,0,17,,,,,,35,,,,,
261678,29742,SWBA,3937,98,ASP,0,0,16,,,,,,34,,,,,
260879,37794,SWBB,2707,131,GRS,0,0,18,,,,,,36,,,,,
234246,518,SWBC,3937,98,ASP,0,0,9,,,,,,27,,,,,
260537,37795,SWBF,3707,66,ASP,0,0,10,,,,,,28,,,,,
260562,37796,SWBG,4921,98,ASP,0,0,1,,,,,,19,,,,,
262159,37797,SWBH,2625,328,GRE,0,0,14,,,,,,32,,,,,
234095,519,SWBI,3937,75,ASP,0,0,7,,,,,,25,,,,,
262280,37798,SWBJ,3084,59,GRE,0,0,9,,,,,,27,,,,,
335560,335549,SWBK,4921,66,GVL,0,0,10,,,,,,28,,,,,
233819,520,SWBL,3937,98,ASP,0,0,15,,,,,,33,,,,,
260631,37799,SWBN,1969,59,GRS,0,0,5,,,,,,23,,,,,
262243,37800,SWBO,2953,66,GRE,0,0,11,,,,,,29,,,,,
262614,37801,SWBP,98,79,ASP,0,0,H1,,,,,,H1,,,,,
260477,37802,SWBQ,4134,125,GRE,0,0,18,,,,,,36,,,,,
234102,521,SWBR,3937,98,ASP,0,0,12,,,,,,30,,,,,
260840,37803,SWBT,2625,82,GRS,0,0,10,,,,,,28,,,,,
262260,37804,SWBU,2953,82,GRE,0,0,15,,,,,,33,,,,,
234383,522,SWBV,3740,75,ASP,0,0,12,,,,,,30,,,,,
261256,37805,SWBW,2592,59,ASP,0,0,1,,,,,,19,,,,,
264430,37805,SWBW,3937,66,GRVL,0,0,8,,,,,,26,,,,,
261030,37806,SWBX,3281,98,GRS,0,0,11,,,,,,29,,,,,
260470,37807,SWBY,3281,98,GRE,0,0,8,,,,,,26,,,,,
261260,37808,SWBZ,2592,59,GVL,0,0,15,,,,,,33,,,,,
234174,523,SWCA,5463,59,ASP,0,0,4,,,,,,22,,,,,
262462,37809,SWCB,3937,66,GRE,0,0,11,,,,,,29,,,,,
260988,37810,SWCC,3215,66,GRS,0,0,18,,,,,,36,,,,,
233846,524,SWCD,3281,66,ASP,0,0,9,,,,,,27,,,,,
233774,525,SWCE,4921,66,ASP,0,0,4,,,,,,22,,,,,
261747,37811,SWCF,4921,79,ASP,1,0,17,,,,,,35,,,,,
233979,526,SWCG,3281,66,ASP,0,0,3,,,,,,21,,,,,
261523,37812,SWCH,3445,59,ASP,0,0,2,,,,,,20,,,,,
261374,37813,SWCJ,2953,98,ASP,0,0,18,,,,,,36,,,,,
261365,37814,SWCK,2953,112,ASP,0,0,16,,,,,,34,,,,,
261241,37815,SWCL,2428,66,ASP,0,0,10,,,,,,28,,,,,
261762,37816,SWCM,6234,98,ASP,0,0,7,,,,,,25,,,,,
261560,37817,SWCN,3609,79,ASP,0,0,9,,,,,,27,,,,,
262563,37818,SWCO,3281,75,GRE,0,0,16,,,,,,34,,,,,
261118,37819,SWCP,3937,98,GRS,0,0,3,,,,,,21,,,,,
234182,527,SWCQ,4905,66,ASP,0,0,1,,,,,,19,,,,,
260627,37820,SWCR,1969,66,GRS,0,0,4,,,,,,22,,,,,
261040,37821,SWCT,3281,59,GRS,0,0,13,,,,,,31,,,,,
262401,37822,SWCU,3576,92,GRE,0,0,8,,,,,,26,,,,,
261076,37823,SWCV,3445,98,GRS,0,0,1,,,,,,19,,,,,
262321,29763,SWCW,3281,328,GRE,0,0,5,,,,,,23,,,,,
262121,37824,SWCX,2625,328,GRE,0,0,4,,,,,,22,,,,,
261230,37825,SWCY,2297,66,ASP,0,0,15,,,,,,33,,,,,
262420,29770,SWCZ,3609,328,GRE,0,0,15,,,,,,33,,,,,
261004,37826,SWDA,4921,75,ASP,0,0,4,,,,,,22,,,,,
261624,37827,SWDB,3937,98,ASP,0,0,1,,,,,,19,,,,,
261942,37828,SWDC,3281,66,GRE,0,0,4,,,,,,22,,,,,
261733,37829,SWDE,4593,66,ASP,0,0,12,,,,,,30,,,,,
261231,37830,SWDF,2297,66,ASP,0,0,16,,,,,,34,,,,,
264432,45638,SWDG,3609,66,TER,0,0,11,,,,,,29,,,,,
261994,37831,SWDI,1969,98,GRE,0,0,3,,,,,,21,,,,,
260958,37832,SWDJ,2953,131,GRS,0,0,18,,,,,,36,,,,,
261029,37833,SWDK,3281,66,GRS,0,0,10,,,,,,28,,,,,
233827,528,SWDM,4856,59,ASP,0,0,17,,,,,,35,,,,,
233801,529,SWDN,4167,98,ASP,0,0,10,,,,,,28,,,,,
261285,37834,SWDO,2625,79,ASP,0,0,9,,,,,,27,,,,,
270991,46473,SWDP,69,69,conc,1,0,13,,,,,,25,,,,,
261229,37835,SWDQ,2297,75,ASP,0,0,12,,,,,,30,,,,,
260504,37836,SWDS,2625,59,ASP,0,0,9,,,,,,27,,,,,
261765,37837,SWDT,4921,98,ASP,0,0,18,,,,,,36,,,,,
262207,37838,SWDU,2953,131,GRE,0,0,2,,,,,,20,,,,,
261108,37839,SWDV,3773,131,GRS,0,0,8,,,,,,26,,,,,
262301,37840,SWDW,3281,66,GRE,0,0,1,,,,,,19,,,,,
262100,37841,SWDY,2608,59,GRE,0,0,12,,,,,,30,,,,,
262152,37842,SWDZ,2625,66,GRE,0,0,12,,,,,,30,,,,,
312119,307647,SWE,1549,98,Grassed red clay,0,0,6,,,,,,24,,,,,
262475,37843,SWEB,3937,98,GRE,0,0,16,,,,,,34,,,,,
233976,530,SWEC,3806,59,ASP,0,0,3,,,,,,21,,,,,
261655,37844,SWED,3937,98,ASP,0,0,9,,,,,,27,,,,,
260505,37845,SWEF,2625,59,ASP,0,0,10,,,,,,28,,,,,
260886,37846,SWEG,2789,59,GRS,0,0,9,,,,,,27,,,,,
234066,532,SWEI,7546,98,ASP,0,0,16,,,,,,34,,,,,
262391,37848,SWEK,3412,89,GRE,0,0,18,,,,,,36,,,,,
262311,37849,SWEL,3281,98,GRE,0,0,3,,,,,,21,,,,,
261377,37850,SWEM,2953,66,ASP,0,0,8,,,,,,26,,,,,
262246,37851,SWEN,2953,59,Earth,0,0,13,,,,,,31,,,,,
262068,37852,SWEO,2297,59,GRE,0,0,13,,,,,,31,,,,,
261354,37855,SWER,2953,98,ASP,0,0,7,,,,,,25,,,,,
262790,37856,SWES,62,62,CON,0,0,4,,,,,,22,,,,,
261504,37857,SWET,3281,59,ASP,0,0,18,,,,,,36,,,,,
262052,37858,SWEU,2297,59,GRE,0,0,3,,,,,,21,,,,,
261159,37860,SWEW,4921,98,GRS,0,0,17,,,,,,35,,,,,
260932,37861,SWEX,2953,66,GRS,0,0,9,,,,,,27,,,,,
261335,37862,SWEY,2854,164,ASP,0,0,9,,,,,,27,,,,,
261161,37863,SWEZ,5249,105,GRS,0,0,3,,,,,,21,,,,,
261119,37864,SWFA,3937,98,GRS,0,0,3,,,,,,21,,,,,
261359,37865,SWFC,2953,75,ASP,0,0,9,,,,,,27,,,,,
261702,37866,SWFD,4242,59,ASP,0,0,5,,,,,,23,,,,,
261427,37867,SWFE,3281,59,ASP,0,0,3,,,,,,21,,,,,
262380,37868,SWFF,3281,75,GRE,0,0,18,,,,,,36,,,,,
262271,37869,SWFG,2953,98,GRE,0,0,18,,,,,,36,,,,,
261656,37870,SWFH,3937,66,ASP,0,0,9,,,,,,27,,,,,
234049,533,SWFJ,3084,66,ASP,0,0,1,,,,,,19,,,,,
260947,37871,SWFK,2953,66,GRS,0,0,17,,,,,,35,,,,,
261614,37872,SWFL,3904,79,ASP,0,0,2,,,,,,20,,,,,
260502,37873,SWFN,2621,98,ASP,0,0,11,,,,,,29,,,,,
261547,37874,SWFO,3609,98,ASP,0,0,4,,,,,,22,,,,,
262343,37875,SWFP,3281,66,GRE,0,0,9,,,,,,27,,,,,
233816,534,SWFQ,5906,98,ASP,0,0,3,,,,,,21,,,,,
233858,535,SWFR,4593,98,ASP,0,0,5,,,,,,23,,,,,
262302,37876,SWFS,3281,66,GRE,0,0,1,,,,,,19,,,,,
261602,37877,SWFT,3773,92,ASP,0,0,11,,,,,,29,,,,,
261409,37878,SWFU,3271,98,ASP,0,0,1,,,,,,19,,,,,
323587,323586,SWFV,1969,59,ASP,0,0,15,,,,,,33,,,,,
261068,37879,SWFW,3281,131,GRS,0,0,18,,,,,,36,,,,,
233808,536,SWFX,4757,98,ASP,0,0,12,,,,,,30,,,,,
261615,37880,SWFY,3904,79,ASP,0,0,7,,,,,,25,,,,,
261737,37881,SWFZ,4790,82,ASP,0,0,6,,,,,,24,,,,,
312017,307448,SWG,2051,98,Grassed brown silt clay,0,0,9,,,,,,27,,,,,
262205,37882,SWGA,2953,82,GRE,0,0,1,,,,,,19,,,,,
323585,323582,SWGC,3281,98,GVL,0,0,18,,,,,,36,,,,,
323584,323583,SWGD,2625,62,GVL,0,0,1,,,,,,19,,,,,
260469,37883,SWGE,2953,75,GRE,0,0,12,,,,,,30,,,,,
269401,46214,SWGF,2625,59,GRVL,0,0,17,,,,,,35,,,,,
261428,37884,SWGH,3281,59,ASP,0,0,3,,,,,,21,,,,,
234142,537,SWGI,5577,98,ASP,0,0,12,,,,,,30,,,,,
261363,37885,SWGK,2953,131,ASP,0,0,12,,,,,,30,,,,,
261344,37886,SWGL,2953,98,ASP,0,0,3,,,,,,21,,,,,
261329,37887,SWGM,2789,59,ASP,0,0,12,,,,,,30,,,,,
234272,538,SWGN,5919,148,ASP,0,0,9,,,,,,27,,,,,
334879,37888,SWGO,4272,75,ASP,0,0,6,,,,,,24,,,,,
262444,37888,SWGO,3937,105,GRE,0,1,7,,,,,,25,,,,,
233960,539,SWGP,3740,66,ASP,0,0,3,,,,,,21,,,,,
261005,37889,SWGQ,3281,75,GRS,0,0,3,,,,,,21,,,,,
261124,29655,SWGR,3937,148,GRS,0,0,7,,,,,,25,,,,,
262413,37890,SWGS,3609,98,GRE,0,0,10,,,,,,28,,,,,
269402,46215,SWGT,3937,62,TER,0,0,1,,,,,,19,,,,,
261094,37891,SWGU,3609,98,GRS,0,0,6,,,,,,24,,,,,
262521,37892,SWGV,4921,98,GRE,0,0,8,,,,,,26,,,,,
261604,37893,SWGW,3773,98,ASP,0,0,14,,,,,,32,,,,,
262699,44452,SWGX,59,59,CON,0,0,12,,,,,,,,,,,
234080,540,SWGZ,4921,98,ASP,0,0,2,,,,,,20,,,,,
261189,37894,SWHA,1969,98,ASP,0,0,5,,,,,,23,,,,,
263303,37895,SWHB,72,72,GRS,0,0,1,,,,,,10,,,,,
262424,37896,SWHE,3609,98,GRE,0,0,18,,,,,,36,,,,,
261528,37897,SWHF,3445,66,ASP,0,0,10,,,,,,28,,,,,
234327,541,SWHG,3281,66,ASP,0,0,14,,,,,,32,,,,,
269403,46216,SWHI,62,62,MTAL,0,0,12,,,,,,H1,,,,,
261707,37898,SWHJ,4265,59,ASP,0,0,2,,,,,,20,,,,,
261414,37899,SWHL,3281,66,ASP,0,0,1,,,,,,19,,,,,
261341,37900,SWHN,2953,59,ASP,0,0,2,,,,,,20,,,,,
262235,37901,SWHO,2953,75,GRE,0,0,10,,,,,,28,,,,,
262520,37902,SWHP,5208,60,ASP,1,0,3,-14.0267000198364,-52.1537017822265,1504,14,100,21,-14.0129995346069,-52.1501998901367,1512,194,
261025,37903,SWHQ,3281,131,GRS,0,0,9,,,,,,27,,,,,
261286,37904,SWHS,2625,66,ASP,0,0,9,,,,,,27,,,,,
233762,542,SWHT,4987,98,ASP,0,0,14,,,,,,32,,,,,
269404,46217,SWHU,3934,59,ASP,0,0,12,,,,,,30,,,,,
264457,45658,SWHY,2953,59,TER,0,0,17,,,,,,35,,,,,
260871,37905,SWHZ,2625,66,GRS,0,0,18,,,,,,36,,,,,
261913,29969,SWIA,4921,82,ASP,0,0,17,,,,,,35,,,,,
261553,37906,SWIB,3609,59,ASP,0,0,7,,,,,,25,,,,,
343196,337287,SWIC,3281,66,Earth,0,0,2,,,,,,20,,,,,
233851,543,SWID,3937,59,ASP,0,0,16,,,,,,30,,,,,
261605,37907,SWIE,3773,82,ASP,0,0,14,,,,,,32,,,,,
261239,37908,SWIG,2395,59,ASP,0,0,10,,,,,,28,,,,,
234209,544,SWII,3937,75,ASP,0,0,1,,,,,,19,,,,,
262381,37909,SWIJ,3281,98,GRE,0,0,18,,,,,,36,,,,,
261437,37910,SWIK,3281,98,ASP,0,0,5,,,,,,23,,,,,
260812,37911,SWIL,2625,115,GRS,0,0,3,,,,,,21,,,,,
261575,37912,SWIM,3609,66,ASP,0,0,15,,,,,,33,,,,,
234175,545,SWIN,6562,98,ASP,0,0,1,,,,,,19,,,,,
261151,37913,SWIO,4364,75,GRS,0,0,3,-17.6277141571044,-50.1427040100097,,,,21,-17.6158866882324,-50.1412239074707,,,
261588,37914,SWIP,3625,98,ASP,0,0,4,,,,,,22,,,,,
264437,45610,SWIR,69,69,CONC,0,0,16,,,,,,28,,,,,
262166,37915,SWIU,2625,75,GRE,0,0,15,,,,,,33,,,,,
261785,44439,SWIV,2297,59,ASP,0,0,10,,,,,,28,,,,,
261960,37916,SWIX,3937,66,GRE,0,0,18,,,,,,36,,,,,
234029,546,SWIY,5052,98,ASP,0,0,12,,,,,,30,,,,,
261279,37917,SWJA,2625,59,ASP,0,0,6,,,,,,24,,,,,
261617,37918,SWJB,3904,79,ASP,0,0,14,,,,,,32,,,,,
261538,37919,SWJC,3570,72,ASP,0,0,6,,,,,,24,,,,,
262404,37920,SWJD,3609,131,GRE,0,0,2,,,,,,20,,,,,
262411,37921,SWJE,3609,115,GRE,0,0,8,,,,,,26,,,,,
261048,37922,SWJF,3281,75,GRS,0,0,15,,,,,,33,,,,,
262436,37923,SWJG,3937,98,GRE,0,0,3,,,,,,21,,,,,
234031,547,SWJI,5906,148,ASP,0,0,3,,,,,,21,,,,,
262160,37924,SWJJ,2625,75,GRE,0,0,14,,,,,,32,,,,,
261145,37925,SWJK,4101,164,GRS,0,0,16,,,,,,34,,,,,
262161,37926,SWJL,2625,66,GRE,0,0,14,,,,,,32,,,,,
262219,37927,SWJM,2953,131,GRE,0,0,6,,,,,,24,,,,,
261756,37928,SWJN,5249,98,ASP,0,0,17,,,,,,35,,,,,
260940,37929,SWJO,2953,164,GRS,0,0,14,,,,,,32,,,,,
234251,548,SWJP,3937,98,ASP,0,0,13,,,,,,31,,,,,
262554,44442,SWJQ,2953,131,GRE,0,0,7,,,,,,25,,,,,
262476,37930,SWJR,3937,98,GRE,0,0,16,,,,,,34,,,,,
261530,37931,SWJS,3445,98,ASP,0,0,13,,,,,,31,,,,,
262513,37932,SWJT,4593,131,GRE,0,0,9,,,,,,27,,,,,
261758,37933,SWJU,5381,98,ASP,0,0,14,,,,,,32,,,,,
234325,549,SWJV,3937,98,ASP,0,0,5,,,,,,23,,,,,
234254,550,SWJW,4921,75,ASP,0,0,13,,,,,,31,,,,,
260595,42742,SWJX,1640,59,GRS,0,0,2,,,,,,20,,,,,
262400,37934,SWJY,3510,66,GRE,0,0,2,,,,,,20,,,,,
260802,37935,SWJZ,2625,59,GRS,0,0,2,,,,,,20,,,,,
262215,37936,SWKA,2953,66,GRE,0,0,5,,,,,,23,,,,,
260746,37937,SWKB,2297,59,GRS,0,0,13,,,,,,31,,,,,
233784,551,SWKC,6070,98,ASP,0,0,17,,,,,,35,,,,,
261481,37938,SWKE,3281,59,ASP,0,0,15,,,,,,33,,,,,
262515,37939,SWKG,4593,66,GRE,0,0,17,,,,,,35,,,,,
262272,37940,SWKH,2953,49,GRE,0,0,18,,,,,,36,,,,,
262407,37941,SWKJ,3609,72,GRE,0,0,6,,,,,,24,,,,,
233823,552,SWKK,3937,131,ASP,0,0,1,,,,,,19,,,,,
260843,37942,SWKL,2625,66,GRS,0,0,11,,,,,,29,,,,,
261199,37943,SWKM,1969,75,ASP,0,0,15,,,,,,33,,,,,
234043,554,SWKO,5249,118,ASP,0,0,10,,,,,,28,,,,,
261487,37944,SWKP,3281,82,ASP,0,0,16,,,,,,34,,,,,
264373,45606,SWKQ,5413,148,ASPH,0,0,16,,,,,,34,,,,,
262548,44443,SWKR,2625,82,GRE,0,0,8,,,,,,26,,,,,
233809,555,SWKT,4593,98,ASP,0,0,17,,,,,,35,,,,,
234270,556,SWKU,3937,98,ASP,0,0,16,,,,,,34,,,,,
261551,37945,SWKV,3609,98,ASP,0,0,6,,,,,,24,,,,,
261102,29746,SWKX,3609,98,GRS,0,0,16,,,,,,34,,,,,
261257,42743,SWKY,2592,66,ASP,0,0,4,,,,,,22,,,,,
261415,37946,SWKZ,3281,82,ASP,0,0,1,,,,,,19,,,,,
261456,37947,SWLA,3281,98,ASP,0,0,9,,,,,,27,,,,,
234233,557,SWLB,3937,98,ASP,0,0,18,,,,,,36,,,,,
234244,558,SWLC,4921,98,ASP,0,0,3,,,,,,21,,,,,
261439,44449,SWLD,3281,66,ASP,0,0,6,,,,,,24,,,,,
261378,37948,SWLE,3002,115,ASP,0,0,17,,,,,,35,,,,,
261262,37949,SWLF,2592,59,ASP,0,0,18,,,,,,36,,,,,
264363,45598,SWLG,2297,82,GRVL,0,0,18,,,,,,36,,,,,
262072,37950,SWLI,2297,75,GRE,0,0,15,,,,,,33,,,,,
261535,37951,SWLK,3445,98,ASP,0,0,18,,,,,,36,,,,,
261645,37952,SWLM,3937,98,ASP,0,0,6,,,,,,24,,,,,
262122,37953,SWLN,2625,66,GRE,0,0,5,,,,,,23,,,,,
262645,44453,SWLO,59,59,CON,0,0,4,,,,,,22,,,,,
262330,37954,SWLP,3281,105,GRE,0,0,7,,,,,,25,,,,,
261163,37955,SWLR,5906,98,GRS,0,0,18,,,,,,36,,,,,
355408,355407,SWLS,3281,49,GRS,0,0,13,,,,,,31,,,,,
261448,37956,SWLT,3281,98,ASP,0,0,8,,,,,,26,,,,,
234092,559,SWLV,3937,59,ASP,0,0,18,,,,,,31,,,,,
264407,45572,SWLW,62,62,CONC,0,0,10,,,,,,,,,,,
262546,37957,SWMA,2625,66,GRE,0,0,5,,,,,,23,,,,,
261309,37958,SWMB,2625,62,ASP,0,0,17,,,,,,35,,,,,
262547,37959,SWMC,2625,98,GRE,0,0,5,,,,,,23,,,,,
262655,37960,SWMD,59,59,CON,0,0,6,,,,,,33,,,,,
234123,560,SWME,3281,59,ASP/GRE,0,0,18,,,,,,36,,,,,
260545,37961,SWMG,3937,59,ASP,0,0,5,,,,,,23,,,,,
261306,37962,SWMH,2625,66,ASP,0,0,16,,,,,,34,,,,,
260691,37963,SWMJ,2133,105,GRS,0,0,1,,,,,,19,,,,,
234386,561,SWMK,3937,98,ASP,0,0,7,0.62618201971054,-66.1198654174804,,,,25,0.630129992961883,-66.1104736328125,,,
262531,37964,SWML,2953,148,GRE,0,0,6,,,,,,24,,,,,
260990,37965,SWMM,3281,131,GRS,0,0,1,,,,,,19,,,,,
261603,37966,SWMN,3773,98,ASP,0,0,11,,,,,,29,,,,,
262303,37967,SWMO,3281,98,GRE,0,0,1,,,,,,19,,,,,
261125,37968,SWMQ,3937,131,GRS,0,0,7,,,,,,25,,,,,
262261,37969,SWMR,2953,98,GRE,0,0,15,,,,,,33,,,,,
262185,37970,SWMT,2789,98,GRE,0,0,3,,,,,,21,,,,,
261865,37971,SWMU,3281,49,ASP,0,0,12,,,,,,30,,,,,
262191,37972,SWMV,2789,82,GRE,0,0,14,,,,,,32,,,,,
234268,562,SWMW,3937,82,ASP,0,0,1,,,,,,19,,,,,
233879,139,SWMX,3560,66,ASP,0,0,5,,,,,,23,,,,,
261133,37973,SWMY,3937,98,GRS,0,0,11,,,,,,29,,,,,
261331,37974,SWMZ,2789,66,ASP,0,0,14,,,,,,32,,,,,
233763,563,SWNA,3937,89,ASP,0,0,7,,,,,,25,,,,,
262188,37975,SWNB,2789,75,GRE,0,0,7,,,,,,25,,,,,
260785,37976,SWNC,2592,82,GRS,0,0,1,,,,,,19,,,,,
262808,37977,SWND,62,62,CON,0,0,11,,,,,,29,,,,,
352977,331216,SWNE,2953,59,ASP,0,0,7,,,,,,25,,,,,
261657,37978,SWNF,3937,98,ASP,0,0,9,,,,,,27,,,,,
261273,37979,SWNG,2625,59,ASP,0,0,3,,,,,,21,,,,,
233841,564,SWNH,4265,75,ASP,0,0,6,,,,,,24,,,,,
262285,37980,SWNI,3117,164,GRE,0,0,12,,,,,,30,,,,,
261314,37981,SWNJ,2625,59,ASP,0,0,18,,,,,,36,,,,,
234198,565,SWNK,5249,108,ASP,0,0,18,,,,,,36,,,,,
261521,37982,SWNL,3412,98,ASP,0,0,18,,,,,,36,,,,,
262325,37983,SWNM,3281,85,GRE,0,0,6,,,,,,24,,,,,
262393,37984,SWNN,3445,66,GRE,0,0,4,,,,,,22,,,,,
261894,37985,SWNO,3937,98,ASP,0,0,7,,,,,,25,,,,,
233860,566,SWNQ,4593,164,GRE,0,0,2,,,,,,20,,,,,
261673,37986,SWNR,3937,66,ASP,0,0,15,,,,,,33,,,,,
234321,567,SWNS,6043,148,ASP,0,0,7,,,,,,25,,,,,
260968,37987,SWNT,3084,66,GRS,0,0,3,,,,,,21,,,,,
234333,568,SWNV,3609,66,ASP,0,0,14,,,,,,32,,,,,
260462,37989,SWNW,3609,75,SAND,0,0,16,,,,,,34,,,,,
356149,37990,SWNX,3281,59,GVL,0,0,2,,,,,,20,,,,,
261430,37990,SWNX,3281,66,GVL,0,1,3,-14.868056,-53.501111,,,,21,-14.868056,-53.501111,,,
262995,37991,SWNY,69,69,CON,0,0,12,,,,,,28,,,,,
262639,37992,SWNZ,59,59,CON,0,0,3,,,,,,21,,,,,
262198,37993,SWOA,2822,59,GRE,0,0,18,,,,,,36,,,,,
233761,569,SWOB,4167,89,ASP,0,0,18,,,,,,36,,,,,
261209,37994,SWOC,2133,125,ASP,0,0,15,,,,,,33,,,,,
262337,37995,SWOE,3281,66,GRE,0,0,8,,,,,,26,,,,,
261796,37996,SWOF,2592,72,ASP,0,0,7,,,,,,25,,,,,
233849,570,SWOG,2621,59,ASP,0,0,10,,,,,,28,,,,,
264392,45611,SWOH,108,108,CONC,0,0,2,,,,,,11,,,,,
262455,37997,SWOI,3937,112,GRE,0,0,9,,,,,,27,,,,,
261518,37998,SWOJ,3379,131,ASP,0,0,9,,,,,,27,,,,,
260730,37999,SWOK,2297,98,GRS,0,0,7,,,,,,25,,,,,
262227,38000,SWOL,2953,98,GRE,0,0,9,,,,,,27,,,,,
261609,38001,SWOM,3773,59,ASP,0,0,18,,,,,,36,,,,,
262681,38002,SWON,3281,75,ASP,0,0,16,,,,,,34,,,,,
260921,38003,SWOO,2953,164,GRS,0,0,3,,,,,,21,,,,,
261679,38004,SWOP,3937,82,ASP,0,0,16,,,,,,34,,,,,
262416,38005,SWOQ,3609,75,GRE,0,0,12,,,,,,30,,,,,
262212,38006,SWOR,2953,105,GRE,0,0,3,,,,,,21,,,,,
260475,38007,SWOS,3609,262,GRE,0,0,6,,,,,,24,,,,,
262477,38008,SWOT,3937,98,GRE,0,0,16,,,,,,34,,,,,
263063,38009,SWOU,72,72,CON,0,0,12,,,,,,,,,,,
261019,38010,SWOV,3281,98,GRS,0,0,7,,,,,,25,,,,,
261886,38011,SWOW,3675,98,ASP,0,0,12,,,,,,30,,,,,
261307,38012,SWOX,2625,66,GVL,0,0,16,,,,,,34,,,,,
261696,38013,SWOY,4101,66,ASP,0,0,3,,,,,,21,,,,,
261690,38014,SWOZ,3937,98,ASP,0,0,18,,,,,,36,,,,,
261160,38016,SWPB,4921,98,GRE,0,0,17,,,,,,35,,,,,
261899,38017,SWPC,3937,98,ASP,0,0,13,,,,,,31,,,,,
260498,38018,SWPD,2461,59,ASP,0,0,6,,,,,,24,,,,,
261505,38019,SWPE,3281,66,ASP,0,0,18,,,,,,36,,,,,
262518,38020,SWPG,4921,197,GRE,0,0,1,,,,,,19,,,,,
262236,38021,SWPH,2953,98,GRE,0,0,10,,,,,,28,,,,,
234376,571,SWPI,5906,98,ASP,0,0,6,,,,,,24,,,,,
262490,38022,SWPJ,4101,115,GRE,0,0,8,,,,,,26,,,,,
261716,38023,SWPK,4265,131,ASP,0,0,18,,,,,,36,,,,,
261020,38024,SWPL,3281,66,GRS,0,0,7,,,,,,25,,,,,
234247,572,SWPM,4265,66,ASP,0,0,4,,,,,,22,,,,,
261478,38025,SWPN,3281,197,GVL,0,0,14,,,,,,32,,,,,
260984,38026,SWPO,3215,98,GRS,0,0,2,,,,,,20,,,,,
261889,38027,SWPP,3740,157,ASP,0,0,5,,,,,,23,,,,,
261513,38028,SWPQ,3330,62,ASP,0,0,13,,,,,,31,,,,,
234061,573,SWPR,4757,131,ASP,0,0,10,,,,,,28,,,,,
260813,38029,SWPS,2625,131,GRS,0,0,3,,,,,,21,,,,,
262382,38030,SWPT,3281,75,GRE,0,0,18,,,,,,36,,,,,
261564,38031,SWPV,3609,66,ASP,0,0,11,,,,,,29,,,,,
260796,38032,SWPW,2625,98,GRS,0,0,1,,,,,,19,,,,,
346099,346098,SWPX,3117,59,GVL,0,0,11,,,,,,29,,,,,
261541,38033,SWPY,3609,75,ASP,0,0,1,,,,,,19,,,,,
234238,574,SWPZ,4921,82,ASP,0,0,10,,,,,,28,,,,,
263079,44445,SWQB,75,75,CON,0,0,24,,,,,,,,,,,
262598,43318,SWQD,69,69,ASP,0,0,9,,,,,,27,,,,,
260514,38034,SWQE,2789,98,ASP,0,0,18,,,,,,36,,,,,
333660,323921,SWQF,59,59,Concrete,0,0,H1,,,,,,,,,,,
260935,43315,SWQG,2953,115,GRS,0,0,11,,,,,,29,,,,,
261711,38035,SWQH,4265,82,ASP,0,0,10,,,,,,28,,,,,
262445,38036,SWQI,8202,262,GRE,0,0,4,,,,,,22,,,,,
